Country Name,"Country Code","Series Name","Series Code","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
Japan,"JPN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","99.9486758496352","99.9409660950672","99.9332563404992","99.9255465859311","99.9178368313631","99.9101270767951","99.9024173222271","99.8947075676591","",""
Japan,"JPN","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","98.6508685255283","98.7149522154707","98.7742827271395","98.8288843223292","98.863990739363","98.8329296218111","98.8008105881152","98.7603578365802","",""
Japan,"JPN","International tourism, number of arrivals","ST.INT.ARVL","8611000","6219000","8358000","10364000","13413000","19737000","24040000","28691000","31192000",""
Japan,"JPN","International tourism, number of departures","ST.INT.DPRT","16637000","16994000","18491000","17473000","16903000","16214000","17116000","17889000","18954000",""
Japan,"JPN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","25.6","24.9","24.4","23.8","23.2","22.6","22.1","","",""
Japan,"JPN","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","13","","","","","12.8","12.7","","",""
Japan,"JPN","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","80.7","","","","","81.9","82.4","","",""
Japan,"JPN","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","22.4980711221305","23.158251897204","23.8779359281327","24.6255989058732","25.3497097679254","26.0193322610369","26.5918165131425","27.1094794248515","27.576369910355",""
Japan,"JPN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","41.423","45.216","39.807","39.181","38.712","37.102","36.943","","",""
Japan,"JPN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","82.722","83.161","76.891","74.932","72.352","69.979","68.466","","",""
Japan,"JPN","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","10.2731","11.6382","10.6889","","11.1212","","11.5184","","",""
Japan,"JPN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","3192.88645536","3778.22515102","3988.27607071","4177.47523057","4214.53838639","4397.89123348","4592.42820832","","",""
Japan,"JPN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","13.4","","","","","","",""
Japan,"JPN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","82.8426829268293","82.5912195121951","83.0960975609756","83.3319512195122","83.5878048780488","83.7939024390244","83.9848780487805","84.099756097561","",""
Japan,"JPN","Population density (people per sq. km of land area)","EN.POP.DNST","351.30983404197","350.654908038568","350.090520078999","349.585802062761","349.122229536976","348.751920122888","348.350096006144","347.777586679833","347.073458415624",""
Japan,"JPN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","9.5","9.9","10","10.1","10.1","10.3","10.5","10.8","",""
Japan,"JPN","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","8.5","8.3","8.2","8.2","8","8","7.8","7.6","",""
Japan,"JPN","Population, total","SP.POP.TOTL","128070000","127833000","127629000","127445000","127276000","127141000","126994511","126785797","126529100",""
"Korea, Rep.","KOR","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
"Korea, Rep.","KOR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","100","100","100","100","100","100","100","100","",""
"Korea, Rep.","KOR","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","95.6793775247511","96.5776238186818","97.4523145692923","98.2945531742238","98.9738884971061","99.6249241020778","99.8611113650301","99.904308772177","",""
"Korea, Rep.","KOR","International tourism, number of arrivals","ST.INT.ARVL","8798000","9795000","11140000","12176000","14202000","13232000","17242000","13336000","15347000",""
"Korea, Rep.","KOR","International tourism, number of departures","ST.INT.DPRT","12488000","12694000","13737000","14846000","16081000","19310000","22383000","26496000","28696000",""
"Korea, Rep.","KOR","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","26.9","26.2","25.6","25","24.5","23.9","23.3","","",""
"Korea, Rep.","KOR","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","7.1","","","","","9.7","10.1","","",""
"Korea, Rep.","KOR","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","80","","","","","79.7","79.8","","",""
"Korea, Rep.","KOR","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","10.6933151488862","11.1013344090272","11.5286462883544","11.9632976922347","12.4027674173524","12.8593609995362","13.3379401871474","13.8522477555421","14.4185558323969",""
"Korea, Rep.","KOR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","42.825","41.432","40.039","38.616","37.192","35.768","34.344","32.92","",""
"Korea, Rep.","KOR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","104.285","100.764","97.242","93.897","90.551","87.205","83.86","80.514","",""
"Korea, Rep.","KOR","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","5.6243","4.7499","4.8727","5.2442","5.6345","6.0115","6.8594","6.9735","",""
"Korea, Rep.","KOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","1895.74755566","1975.73521654","2076.39232949","2156.58877391","2307.22290901","2502.25111027","2711.738257","","",""
"Korea, Rep.","KOR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","10.3","","","11.5","","","",""
"Korea, Rep.","KOR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.1170731707317","80.5682926829269","80.819512195122","81.2707317073171","81.7219512195122","82.0243902439024","82.2756097560976","82.6268292682927","",""
"Korea, Rep.","KOR","Population density (people per sq. km of land area)","EN.POP.DNST","509.815967078189","513.804280275749","515.875583187751","517.612290578727","520.852499230217","523.525547744882","525.656278622769","527.918010624996","529.652103632681",""
"Korea, Rep.","KOR","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","5.1","5.1","5.3","5.3","5.3","5.4","5.5","5.6","",""
"Korea, Rep.","KOR","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","9.4","9.4","9.6","8.6","8.6","8.6","7.9","7","",""
"Korea, Rep.","KOR","Population, total","SP.POP.TOTL","49554112","49936638","50199853","50428893","50746659","51014947","51245707","51466201","51635256",""
Mexico,"MEX","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","87.67011","87.69929","87.72796","87.758448174576","87.7879272573118","87.8174056003199","87.8466842172696","",""
Mexico,"MEX","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","84.8812444846828","85.8029360434496","86.7170840135494","87.6241607583967","88.5242757549879","89.417275215861","90.3035709697183","91.183055555117","",""
Mexico,"MEX","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","34.1356225848371","36.3337334485543","38.5739343885931","40.8562592961148","43.1806519170344","45.5469048475594","47.9551223159435","50.4050992393986","",""
Mexico,"MEX","International tourism, number of arrivals","ST.INT.ARVL","23290000","23403000","23403000","24151000","29346000","32093000","35079000","39291000","41313000",""
Mexico,"MEX","International tourism, number of departures","ST.INT.DPRT","14334000","14799000","15581000","15911000","18261000","19603000","20223000","19067000","19748000",""
Mexico,"MEX","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","17.1","16.6","16","15.5","15","14.5","14","","",""
Mexico,"MEX","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","11.1","","","","","9.7","9.8","","",""
Mexico,"MEX","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","75.9","","","","","79.7","79.9","","",""
Mexico,"MEX","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","6.14318167896122","6.24420542366424","6.3433942457313","6.44976025304518","6.57479338977563","6.7247161862432","6.8733203249054","7.04077048486791","7.22368498087198",""
Mexico,"MEX","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","84.834","83.722","82.61","81.654","80.698","79.743","78.787","77.831","",""
Mexico,"MEX","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","150.524","148.983","147.443","145.608","143.773","141.938","140.103","138.268","",""
Mexico,"MEX","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","2.3455","2.4378","2.4738","2.5335","2.5964","2.6686","2.9","","",""
Mexico,"MEX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","854.56891529","886.08125128","943.34506394","978.93056638","968.01392151","974.49879394","971.8231599","","",""
Mexico,"MEX","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.7","1.5","1.5","1.6","","1.5","","","",""
Mexico,"MEX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","75.065","75.011","74.966","74.93","74.908","74.904","74.917","74.947","",""
Mexico,"MEX","Population density (people per sq. km of land area)","EN.POP.DNST","58.6913053319273","59.5156629542941","60.3277630597495","61.1266550065588","61.9126664780473","62.6859013863525","63.4447264590139","64.1875171686515","64.9146264050001",""
Mexico,"MEX","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","5.266","5.369","5.471","5.572","5.67","5.763","5.851","5.933","",""
Mexico,"MEX","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","20.042","19.766","19.488","19.198","18.892","18.573","18.245","17.918","",""
Mexico,"MEX","Population, total","SP.POP.TOTL","114092963","115695473","117274155","118827161","120355128","121858258","123333376","124777324","126190788",""
Netherlands,"NLD","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Netherlands,"NLD","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","97.8082501919174","97.7903680297139","97.7733542809585","97.758976832463","97.7469000392779","97.7353051971191","97.7242169327987","97.7136100615755","",""
Netherlands,"NLD","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","97.4629842824366","97.4644958147408","97.4660032596124","97.467480150116","97.4689304356084","97.4703776167639","97.4718226222583","97.4732641632498","",""
Netherlands,"NLD","International tourism, number of arrivals","ST.INT.ARVL","10883000","11300000","11680000","12783000","13925000","15007000","15828000","17924000","18780000",""
Netherlands,"NLD","International tourism, number of departures","ST.INT.DPRT","18368000","18560000","18628000","18094000","17928000","18070000","17938000","22095000","22115000",""
Netherlands,"NLD","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","29.7","28.9","28.4","27.7","27","26.4","25.8","","",""
Netherlands,"NLD","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","6.4","","","","","5.8","5.2","","",""
Netherlands,"NLD","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","89.4","","","","","89.3","89.6","","",""
Netherlands,"NLD","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","15.4374741539504","15.888955277311","16.3940104241108","16.9250017009527","17.4415449959725","17.9201887959494","18.371661289672","18.7921320210439","19.1961926333387",""
Netherlands,"NLD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","54.912","55.696","53.79","51.226","50.465","49.464","51.048","","",""
Netherlands,"NLD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","74.179","72.066","71.928","70.412","67.33","66.691","65.56","","",""
Netherlands,"NLD","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","","","","","10.5284","10.4675","11.1043","","",""
Netherlands,"NLD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","4645.03371283","4857.28884914","5100.30407949","5311.2208692","5289.13036331","5160.33964384","5251.24157815","","",""
Netherlands,"NLD","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","",""
Netherlands,"NLD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.7024390243902","81.2048780487805","81.1048780487805","81.3048780487805","81.7073170731707","81.509756097561","81.5609756097561","81.5609756097561","",""
Netherlands,"NLD","Population density (people per sq. km of land area)","EN.POP.DNST","492.599881411207","495.049644128114","496.884994068802","498.795844464233","500.593885425942","502.817542297418","505.500563965568","508.497951914515","511.457910359157",""
Netherlands,"NLD","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","8.2","8.1","8.4","8.4","8.3","8.7","8.7","8.8","",""
Netherlands,"NLD","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","11.1","10.8","10.5","10.2","10.4","10.1","10.1","9.9","",""
Netherlands,"NLD","Population, total","SP.POP.TOTL","16615394","16693074","16754962","16804432","16865008","16939923","17030314","17131296","17231017",""
Russian Federation,"RUS","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Russian Federation,"RUS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","87.5518684296839","87.9671102925436","88.3844145197159","88.8030282147264","89.2228461604168","89.6429086909802","90.0628815099411","90.4822246231903","",""
Russian Federation,"RUS","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","58.581427075434","58.9648267113572","59.3507726030953","59.7388117215199","60.1288258275993","60.520247320797","60.9128305794088","61.3062191484252","",""
Russian Federation,"RUS","International tourism, number of arrivals","ST.INT.ARVL","22281000","24932000","28177000","30792000","32421000","33729000","24571000","24390000","24551000",""
Russian Federation,"RUS","International tourism, number of departures","ST.INT.DPRT","39323000","43726000","47813000","54069000","45889000","34550000","31659000","39629000","41964000",""
Russian Federation,"RUS","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","40.3","40.2","40.1","39.8","39.7","39.5","39.3","","",""
Russian Federation,"RUS","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","4.6","","","","","5.1","4.8","","",""
